Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns
approximated_60d4d31e-9f8d-415a-8e53-af1fc17b3345_ick_cheese.ttl_functional.owl,11747543,3966622,15714165
approximated_4ff2e8d2-a314-49e2-bc85-23e82a6e77ff_ack_pepper.rdf_functional.owl,11833679,3996011,15829690
approximated_063e5edc-565f-4313-8f69-85466570b477_00660.owl_functional.owl,354948927,1025575424,1380524351
approximated_72c8ddb6-e5a5-41a5-bbe9-a3ba3acea6aa_drelations.rdf_functional.owl,104063628,4189675,108253303
approximated_1e6722c2-e3e3-467a-bdf0-f597fc926944_Blast_valve.rdf_functional.owl,14582102,3696529,18278631
1ed0646e-3a5a-43c4-ae28-3fd51f921f9a_prsimple.obo_functional.owl,2412595870,5115648870,7528244740
approximated_0a1b40b4-1878-4b41-9d91-74b791547e65_ethernet.owl_functional.owl,18197910,5451374,23649284
approximated_4d41e787-b64f-4e20-ae1e-14662209013b_VBE_functional.owl,30800083,38983411,69783494
approximated_2e639f99-7bb0-4731-8fcd-b8533eac668c_ish_coffee.ttl_functional.owl,10749631,4022039,14771670
approximated_5d6376fa-7a08-43b6-87ca-559e20bef3c0_mato_paste.ttl_functional.owl,17043341,3772547,20815888
approximated_41e58268-569d-4063-b1ba-1b5fd9b2e316_terensembl.obo_functional.owl,1649988851,3807046772,5457035623
approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-triggers-constant-classes-value-nominals.ofn_functional.owl,611912148,1741435795,2353347943
approximated_kb-owl-syntax-unraveled-depth-0-triggers-constant-classes-value-nominals.ofn_functional.owl,148091697,363097967,511189664
approximated_31e75ff1-a251-41d0-9829-3a1a02edf990_Chisel.ttl_functional.owl,11290934,3948499,15239433
approximated_32a88d98-bb99-43f8-86ed-7232885d0fc4_Best_Buy.ttl_functional.owl,17405973,3653003,21058976
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,412715637,875038275,1287753912
approximated_b6f567b5-30f3-4fc9-bf43-c862eaa97eb0_sAnatomy_1.owl_functional.owl,170306065,344425584,514731649
approximated_07321a9e-0273-4612-ad18-f82ffd2bace0_transistor.rdf_functional.owl,17154039,3849220,21003259
00417.owl_functional.owl,19113723,4772231,23885954
approximated_f8d44a92-0599-446a-8b66-d3c8a035b192_quantity_functional.owl,23647187,18348782,41995969
approximated_19d65e71-0655-4641-a637-ac6aae241487_dlp.owl_functional.owl,21421173,25357597,46778770
approximated_2851c382-4848-49c5-bee1-837d488455f4_Crinoline.rdf_functional.owl,14941377,3728434,18669811
approximated_47ab6cb0-6bb8-4b5e-9644-4429089fa1b9_Slide_check.rdf_functional.owl,11587521,3728460,15315981
approximated_49b3ab49-57e1-41ca-ad26-8cd59f8d4514_Switchblade.rdf_functional.owl,13922459,3694400,17616859
approximated_e0ca0467-2df7-4eb5-a5a1-7664f8d7bacf_stateSolid.owl_functional.owl,139659406,247495809,387155215
approximated_fdca74a1-b674-436e-906a-6fcc061f7422_eryContext.owl_functional.owl,23020481,8767142,31787623
approximated_306ec987-62b2-4798-892a-a673a3bafacb_Yoga.rdf_functional.owl,16167616,3708258,19875874
approximated_53eb4504-ed1f-485c-8037-70a124aecf80_Geospatial.owl_functional.owl,134630554,222787011,357417565
approximated_1e0c88de-f171-43a3-847f-b897c4abafda_mHydroBody.owl_functional.owl,132635197,211856644,344491841
approximated_2484a3b0-6b34-43b3-884b-665d0035eb77_tourismA.owl_functional.owl,16916925,21425446,38342371
approximated_085821e4-f162-4e40-9f7c-ef6aec5ce427_bridge_Z88.rdf_functional.owl,10734976,3683199,14418175
approximated_859678f6-9479-486f-bda1-8cca879545ff_MSOntology.owl_functional.owl,23310950,18899744,42210694
approximated_5f8a05ca-968a-4e80-9d25-b7ae871efe5f_trSediment.owl_functional.owl,150749180,206409563,357158743
approximated_f6ebc09d-97f3-4343-9503-ddc45ba1b185_index.php_functional.owl,12635251,2451329,15086580
85eb4659-52d4-4b42-9c41-9379b15721e8_rssimple.obo_functional.owl,90918064,245034505,335952569
approximated_0cd2569e-7704-45cd-9d7f-e296a23da186_SMOtop1005.owl_functional.owl,488145420,840058958,1328204378
approximated_10ec29ac-47d7-4632-a54c-d54da39e98f0_wine.owl_functional.owl,37154396,16387547,53541943
approximated_e0c7c097-4a3e-4d71-840d-cb6def346ef8_spatial.owl2_functional.owl,18073146,12206411,30279557
3dd59a1d-ab19-4817-a996-8beaf292e289_onto.rdf_functional.owl,12908844,3719930,16628774
ec302da6-fa64-475f-98bd-514b4a71a5e6_s_xp_cell.owl2_functional.owl,50829235,17284740,68113975
5bc8cc63-1d4f-40c4-a97e-6f65e7faa262_Town.owl_functional.owl,19817191,2965365,22782556
approximated_890c55af-ac1b-4726-bbdd-92fa697fa8ea_Stichelton.ttl_functional.owl,15385995,3647700,19033695
approximated_3e6cc23d-0fc4-44ca-84b0-6a2524f53142_request.owl_functional.owl,11024682,5777032,16801714
approximated_2b1fa989-5571-4ac9-9116-9bdaeca28737_phenEnergy.owl_functional.owl,137274480,249291079,386565559
approximated_4f1458f1-1824-4164-b4b5-b358fa01214c_propSpace.owl_functional.owl,135269240,248142463,383411703
approximated_19a54692-1b28-40cf-b0c5-a1e216fd7236_Iron.rdf_functional.owl,8491349,3935591,12426940
approximated_79c95c5b-4ef7-42ea-9f79-24464f3b5a81_Baker_clamp.rdf_functional.owl,12913334,3980746,16894080
approximated_5098829a-fb6f-437a-990c-52c3d8274558_lusensembl.obo_functional.owl,4607060318,10827726385,15434786703
approximated_4f96f8d4-4fb2-44bc-886a-1ae4793f3cb6_ContextAll.owl_functional.owl,30817428,19105402,49922830
approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-disjointness-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,493073629,894103252,1387176881
approximated_3eea3f64-98b6-45f6-b8c1-c52e14cb7a91_er_grinder.rdf_functional.owl,22426430,6176225,28602655
164db716-211d-4fa4-a942-5446045e38d2_egulators.owl2_functional.owl,20551014,2558896,23109910
approximated_cac39fa5-f2e4-4329-99b0-b1b1eba74aec_geCreation.owl_functional.owl,18986027,10934632,29920659
approximated_380b192c-b044-4e0a-b6b3-ee528f4c2a18_2006020915.owl_functional.owl,198194269,398330501,596524770
approximated_98997056-a43e-4cc4-951d-067d1bbef4f5_Camalot.rdf_functional.owl,9248031,3946466,13194497
39853804-c63b-44e5-ab7f-b4c4fb64be95_ary_method.owl_functional.owl,15830501,12979604,28810105
approximated_00d995be-09fc-4a27-9314-e23c95005549_201onto.rdf_functional.owl,12505789,5172465,17678254
approximated_0f0a5409-74e0-4f07-9d10-876b2ba14320_Biological.owl_functional.owl,126185108,218678350,344863458
approximated_bdb55dd1-25b1-450d-ab69-aed4bd13c0a5_Hot_dog.rdf_functional.owl,95571675,3677131,99248806
approximated_1cbe45f5-9dd5-4028-a1d7-d58b6ad697bb_Bolillo.ttl_functional.owl,24777303,3790057,28567360
approximated_ba857c7f-516b-43db-afd1-5a45d8765411_ecrm_110404.owl_functional.owl,26651921,20914868,47566789
approximated_129091de-a814-44a4-8d37-fb8013b00fb1_opl.owl_functional.owl,102312696,26838974,129151670
approximated_00549.owl_functional.owl,69417220,22914613,92331833
approximated_0894f91f-c849-4fcc-bce3-53a718cf5ed1_Saw.rdf_functional.owl,73937159,3756023,77693182
approximated_d600218f-27a2-413c-af93-793709c13220_FN1.44.owl_functional.owl,25649988,8538827,34188815
approximated_00024.owl_functional.owl,106789436,35795692,142585128
035dec2d-84f6-44cd-9ea2-cc909cf701b2_p.obo.PREVIOUS_functional.owl,123649256,10869068,134518324
approximated_ea684f11-84c6-4b75-8f83-9106c2bd0c73__test_data.owl_functional.owl,94526105,12660671,107186776
approximated_441389d0-a3c0-442f-899f-4457a19c73d8_Rinquinquin.rdf_functional.owl,18032623,3771399,21804022
approximated_1db35b13-94ec-4d5b-826b-69fe1cb26c39_C3A9dictin.rdf_functional.owl,10509458,3751432,14260890
9fed2f94-b2f5-4624-9a13-25843f7d1dc1_onto.rdf_functional.owl,12371783,3399402,15771185
58f72a2c-820f-465f-8854-d26f182f69d5_rs.owl_functional.owl,88579958,244136112,332716070
approximated_8947edf9-e8fe-4164-a643-a7beb1a2030b_Design.v35.owl_functional.owl,21674516,13815458,35489974
approximated_59b2be8d-e0ea-4eb3-a8c9-c00f9f0d2faf_FN1.46.owl_functional.owl,21971975,8544669,30516644
approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl,17223595,1383004,18606599
approximated_89078862-d6b8-430e-b990-3301a870f8ac_Ayran.ttl_functional.owl,11491275,3798727,15290002
approximated_05034fd7-8f63-4088-bf20-ce6b94ee8f3c_PaulFisher.rdf_functional.owl,11260295,3055400,14315695
e56865ff-6484-48c5-80d5-117430d8f445_fbcv.owl_functional.owl,18466276,30441790,48908066
5c1c953a-7ea3-4c9d-bd59-24e9da5e4df3_r_function.obo_functional.owl,181088793,527196417,708285210
0631b0c3-b2cf-4880-b128-dc263545fe81_eHexenprozesse_functional.owl,12647649,1010615,13658264
51d2a22f-8a0f-4fcd-9398-ea22284710f7_protlabels.obo_functional.owl,420284372,1023251585,1443535957
approximated_00151.owl_functional.owl,11736224,9589091,21325315
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,652775874,1485592359,2138368233
approximated_c6ba91a9-5413-4afc-bb9f-58e48d0bae3e_Convention.owl_functional.owl,16720512,2064039,18784551
approximated_7697f270-2316-4f47-88b6-42e76ace42a1_westhofrna.owl_functional.owl,19277286,22485574,41762860
approximated_00433.owl_functional.owl,18564894,18642368,37207262
16bc24e4-d921-400a-b6b7-a0482f55640f_ePflanzenatlas_functional.owl,17310168,2410633,19720801
approximated_8d1c5b3a-29f3-4822-b913-081a65de2265_topOnly641.owl_functional.owl,239906666,406285470,646192136
approximated_2e281d6e-77ba-4ccf-ac29-849436efa044_Toast.rdf_functional.owl,10680510,4124556,14805066
approximated_8c7b9e37-25a7-4c21-87e7-c95950a83338_els_cheese.ttl_functional.owl,15566718,3734998,19301716
cd7ea228-575d-42f1-8c61-12f4998ed21b_O_mappings.owl_functional.owl,33830215,10084229,43914444
approximated_a5a5bc63-58ae-4b46-96ce-25e94f0a6429_tary_valve.ttl_functional.owl,17477871,3965407,21443278
approximated_373a62c2-433f-4a82-a4c2-b3f010b9af40_Caf_au_lait.rdf_functional.owl,15281245,3759641,19040886
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-constant-classes-value-nominals.ofn_functional.owl,693392943,1473608476,2167001419
approximated_981d9bea-fa60-4ad1-960d-7ae97f8d580b_onto.rdf_functional.owl,11350788,5179824,16530612
approximated_45da718b-9176-4d25-8f12-b53d1bc03c4f_Accordion.rdf_functional.owl,16784984,3919054,20704038
bc82a626-dc52-4fac-af49-d3bc908161f8_watqualcore.owl_functional.owl,18939416,11430502,30369918
approximated_e5a92498-1ad4-4104-9685-b5bf5ff0563e_logy3_func.owl_functional.owl,13179934,4297885,17477819
approximated_nifdys.neuroscience-information-framework-nif-dysfunction-ontlogy.13.owl.xml_functional.owl,80679386,166970351,247649737
approximated_2e2a6960-cbac-4314-b830-375a24bce6e4_Masonry.rdf_functional.owl,13064102,3745440,16809542
approximated_0952091f-65b7-4abb-88d9-589ec5d8709e_onmappings.owl_functional.owl,48430984,16388002,64818986
294b9db9-9411-4fda-8ce3-c46491117bcb_er_anatomy.obo_functional.owl,96151558,41169972,137321530
approximated_529ceda2-e728-4908-9746-06a72a81d993_sequence.owl2_functional.owl,50971173,118515700,169486873
1abb566b-bbaa-40ad-bc1e-a9518475a662_t.obo.PREVIOUS_functional.owl,15920026,18169387,34089413
37de6464-3851-4b6e-a26c-d05872e485da_Congressman.owl_functional.owl,13237065,986906,14223971
approximated_075c4b7e-0b3a-4e07-8347-dff7c759a0cb__furniture.ttl_functional.owl,15009057,3766258,18775315
approximated_00081.owl_functional.owl,34019599,22361927,56381526
approximated_a07357c0-bb9a-4d01-b895-01177c33b012_Dioptra.rdf_functional.owl,14694627,3710567,18405194
approximated_1eb89a31-01ef-4235-bd64-81b3c0615502_phen.owl_functional.owl,135772791,213137823,348910614
840564bd-f957-4841-8aed-f1927214d6a1_nfo_demo_pages_functional.owl,15832314,791495,16623809
approximated_47166f7e-80cc-44b1-83a3-6779e9d9d9cf_dy_Buttons.rdf_functional.owl,10188061,3984853,14172914
approximated_1cf42173-419d-4450-bc0b-656b1fc2f417_Sukhoi_Su27.ttl_functional.owl,11078403,4309452,15387855
approximated_579161b7-b8f4-47c0-968c-e7d2b6f3e063_Rusk.rdf_functional.owl,13966428,5910093,19876521
5a84343f-4ad6-42e6-b497-136563317fed_sbosimple.obo_functional.owl,25174619,32606056,57780675
approximated_0c7a8e6c-56af-461d-98e5-6c475710d63f_lly_Kettle.rdf_functional.owl,67718155,3873838,71591993
approximated_af95d27f-2e76-4ac3-9a65-83cac53c2fa5_logylatest.owl_functional.owl,27868926,6258460,34127386
4dbb2c36-7e5c-4e41-b892-2fa84063f012_gansfamily.owl_functional.owl,421806310,721543700,1143350010
approximated_74f0f32d-0d2f-4032-8d41-fdf6c9e3bc64_eam_boiler.ttl_functional.owl,14929973,3748434,18678407
fd5d2b14-046d-4696-8149-275ab6c7cf0d_taryPerson.owl_functional.owl,16637040,2697131,19334171
approximated_faf8ef6b-c1b3-4c9b-be5b-973b47851153_reExamples.owl_functional.owl,14667731,4505180,19172911
approximated_d5d7a77f-d9fe-4eac-96e9-579f6957b33f_OBI.owl_functional.owl,19620932,10989147,30610079
approximated_5d0647d0-c96d-4f65-90f6-e3c5b4884292_relontosx.owl_functional.owl,19857110,7367672,27224782
approximated_1112d809-4b27-4aa1-8a66-a03e1be89659_Kilt.ttl_functional.owl,13956454,4007713,17964167
approximated_15ca6132-4037-4b34-ab30-374f81e877e3_or_network.owl_functional.owl,34091173,37814208,71905381
approximated_dd430e36-07ca-4571-86f0-067ef37fe428_plant_trait.owl_functional.owl,32349703,57756780,90106483
13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl,10953333,1828994,12782327
approximated_9613218b-caf8-4e25-89ac-5fc861ea56a2_Ear_pick.rdf_functional.owl,16325382,3841028,20166410
approximated_618f8fe4-92e4-4d1f-97cb-cdbc1cfbaec6_nductivity.owl_functional.owl,141162495,233531690,374694185
approximated_029cbda6-3e01-471f-a361-5611a052a683_iley_valve.ttl_functional.owl,10402275,4207817,14610092
approximated_4841a154-4a99-4d34-9e99-43c78137a881_Automobile.rdf_functional.owl,11927298,3971582,15898880
kb-owl-syntax-unraveled-depth-1-disjointness-constant-classes-value-nominals.ofn_functional.owl,1013259700,776435902,1789695602
approximated_cd390691-f610-427c-b546-524e58f8f472_ctionsLite.owl_functional.owl,17786060,11951698,29737758
00539.owl_functional.owl,17515019,2582034,20097053
approximated_20a3e360-7d28-45a7-b46e-3ec0151abd94_nberg_cake.rdf_functional.owl,11270180,23820116,35090296
approximated_8ea9ff7e-512b-47e1-855f-c20fb0019360_Staple_gun.ttl_functional.owl,14955347,3846841,18802188
approximated_33c42c6a-7821-46bd-87b5-a494a5db5126_ss_trumpet.rdf_functional.owl,15525562,3708027,19233589
approximated_0ff9edc8-9c38-4043-902e-b25e67433087_dgets_v0.1.owl_functional.owl,22462614,9694723,32157337
approximated_25f98d29-bf5b-478c-b62f-b166c538197e_Petit_four.rdf_functional.owl,9323450,3763506,13086956
18620dde-7c82-4858-83b4-80bededf1750_vsaosimple.obo_functional.owl,12501275,11859718,24360993
approximated_5ca81933-d8db-4044-9be7-07ff6a204b3f_ten_cheese.rdf_functional.owl,16161219,3799152,19960371
approximated_39fe7348-562d-4121-8365-6ac23424cb7c_genpol.owl_functional.owl,15449947,12623567,28073514
13f18767-78c8-4d48-9852-07f58ac44fd4_goslim_pir.obo_functional.owl,33238547,38278436,71516983
approximated_ebc92bd6-86cf-440a-be5e-34b6db08a0d2_sonMapping.owl_functional.owl,17457809,9188120,26645929
approximated_kb-owl-syntax-unraveled-depth-2-km-relevant-cardinalities-disjointness-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,701460232,1613820134,2315280366
approximated_b821a9c0-184a-453f-b08c-b8f6dda8d368_plosimeter.ttl_functional.owl,95975368,3770587,99745955
approximated_b150b3b4-9c56-4e1f-8ead-b90803b518c9_loskeletal.owl_functional.owl,269728180,463170626,732898806
c447cc9e-2fc7-4afb-b4b0-38f1db7fb64a_aceMission.owl_functional.owl,21941725,1435191,23376916
approximated_3a725368-a56b-40e5-b2fa-3317b288387b_London.ttl_functional.owl,9651789,3655151,13306940
approximated_00553.owl_functional.owl,3861674051,7525504379,11387178430
approximated_8385a310-f6bd-486f-b558-96b3c177e2dc_Eierpunsch.rdf_functional.owl,8798056,4234358,13032414
approximated_0d67909c-5e1d-4c73-9c9b-7f425d28dde6_onto.rdf_functional.owl,21230328,9242729,30473057
c6a85b6a-e05b-467e-a201-b3f3468a79e8_Property.rdf_functional.owl,12630481,6106270,18736751
approximated_1fa66cc1-a3a7-4cab-9b27-893c2fcdc553_Antibody.rdf_functional.owl,18011299,5410891,23422190
approximated_96a591ed-fa4f-49bf-9550-db54be9241dc_figure7.owl_functional.owl,25173138,18567594,43740732
approximated_96859279-23d5-473c-9886-f63177596fee_landSoil.owl_functional.owl,68001968,127545498,195547466
approximated_8c8cb9d0-3cac-4fc6-9d73-f9df60a28913_thSolution.owl_functional.owl,26324658,20775329,47099987
442b3f6b-0ae6-46b9-943a-1e1aa9b77876_bilasimple.obo_functional.owl,18234385,11212446,29446831
approximated_5ca6e196-b183-44e6-8fa6-18f8afa47f31_o_complete.owl_functional.owl,599828394,1244980609,1844809003
approximated_0930a763-1671-495d-9c4d-3e378a3127b5_Pecorino.ttl_functional.owl,17005530,3682548,20688078
approximated_90945e26-e504-44b6-8568-586ff0701c0f_urdulink.rdf_functional.owl,41988478,55399754,97388232
e52f3dcc-6331-4cc4-a4c1-abeaf93f81d1_m_anatomy.owl2_functional.owl,29277711,19685978,48963689
approximated_1f34c5ee-ad79-4c51-bc1c-5172a8bf011d_sette_deck.ttl_functional.owl,33633031,3743820,37376851
192ab848-6820-47e7-97a7-497247da7e74_ephenotype.obo_functional.owl,269613082,532726536,802339618
165a2aee-874a-4538-bfdc-9a91879bcff5_DDANAT.obo_functional.owl,22650989,18799784,41450773
approximated_c24e875f-10ff-4761-8223-bf61948f1b1e_101onto.rdf_functional.owl,19923804,5871962,25795766
approximated_079ae0e1-d0bb-41c4-9c15-7b65eb5d7780_Pommeau.rdf_functional.owl,15389952,3796049,19186001
approximated_ab5d79ef-dd20-41bc-9994-827779923116_onto.rdf_functional.owl,14297296,6427170,20724466
approximated_3e069ba5-7b5e-44ae-bb1d-bd734c6c40a1_Moral_panic.ttl_functional.owl,16285456,3940200,20225656
approximated_7403311b-71f3-4367-bb0e-dcef6f2e235b_reen_wiper.rdf_functional.owl,12530951,3648222,16179173
approximated_e837a859-1f5f-428c-a78e-3c04a31f17df_Paragliding.rdf_functional.owl,11288188,3978007,15266195
approximated_cca58b06-774c-4b2c-9e97-998c039b9f5c_dence_code.owl_functional.owl,14915292,7405964,22321256
fe8f773d-9bd8-493d-b6fa-ea49da224575_TADS.obo_functional.owl,33050300,48572302,81622602
approximated_3c9e1ea1-b4f9-47b9-af99-cba364d768c2_Butterbrot.rdf_functional.owl,13868089,3819320,17687409
approximated_92351058-adb2-4c86-8632-5081c60ad024_Fill_dirt.rdf_functional.owl,21499470,6742127,28241597
approximated_7dc57fc7-66b7-48fd-b68c-75d2b11d21b0_Gas_turbine.rdf_functional.owl,9656126,3716161,13372287
approximated_00415.owl_functional.owl,928364589,2531003865,3459368454
approximated_4884b17a-ebb9-4419-890e-d50fc76b030b_ura_Red_AC.ttl_functional.owl,84118318,4678990,88797308
approximated_6b37f3bb-86ed-4b2e-8d4b-6093fbef1fb3_Acorn_Atom.rdf_functional.owl,85385355,8913970,94299325
approximated_06c3d283-9910-439e-846e-ad277fb09409_protein.owl_functional.owl,886032191,1756237103,2642269294
approximated_ab791860-3c31-407e-a2e7-6537e3717707_unsyn_v7.2.owl_functional.owl,1642633293,3772622297,5415255590
approximated_712e60d4-0a8b-4dab-803a-b7f16e4acc4c_Geofoam.rdf_functional.owl,14040733,3802850,17843583
approximated_4e976040-4ed8-4c2c-9d35-043d52cf76ba_attachment.owl_functional.owl,28380478,44654393,73034871
approximated_6347be6f-3e3f-4e67-9164-5bcbc935d5ed_mplegraph1.owl_functional.owl,17304818,8342764,25647582
approximated_8d27ac70-9cb2-4004-a6e1-47ccce347b2e_my.obo.CURRENT_functional.owl,9418511,5748198,15166709
approximated_79367f53-d6fb-4bff-aaff-19b046c72c55__food_cake.rdf_functional.owl,15977956,3856714,19834670
5b89cfaa-cefb-4e1d-b7c8-cd7a4998604f_classified.owl_functional.owl,669918483,1378565399,2048483882
9af7b659-707b-4e86-93fc-bd82e132d4b8_eKrankheiten_K_functional.owl,81829903,2194812,84024715
1d09cdf9-0579-496d-b402-c0e6f3c966b6_onto.rdf_functional.owl,17757325,1902452,19659777
approximated_62ef08ed-fc2f-4d4f-b99b-162f63326523_ensuniprot.owl_functional.owl,924497767,1898556780,2823054547
approximated_183b0579-10f4-4745-a361-fb92a1192246_RequestTre.owl_functional.owl,18192185,4356069,22548254
approximated_1e43ac64-dd99-4a4c-852c-80235a5fa85b_t_cleaning.rdf_functional.owl,14504409,3735373,18239782
e0784f3e-503c-4204-bea2-be584b5a2122_apiensexpr.obo_functional.owl,12810984718,26421064065,39232048783
approximated_f2faf58c-9bb8-41e0-acc1-f7a6833be1cf_meGeologic.owl_functional.owl,43092139,31898982,74991121
approximated_4dc4c3b5-6f9b-414d-825d-a21731e4f830_nt_asphalt.rdf_functional.owl,20529918,7647558,28177476
approximated_kb-owl-syntax-coreference-IDs-cardinalities-disjointness-constant-classes-relation-axioms-value-classes.ofn_functional.owl,1023325588,2281503139,3304828727
approximated_kb-owl-syntax-unraveled-depth-1-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,737655259,1679526952,2417182211
approximated_1e32802c-f906-4304-80bc-01d1c6681590_ader_valve.ttl_functional.owl,14843138,3683600,18526738
157347ea-7f9d-40dd-b635-a3b83274df87_4802s1s2s1.owl_functional.owl,105341038,44777454,150118492
b3cf5de9-d697-40b3-b0e0-9d7e6be920df_c_DAG_0_99.owl_functional.owl,359152625,816498704,1175651329
c877f9a5-afa5-4602-ac65-8b2c15385625_im_candida.obo_functional.owl,11860336,6218689,18079025
approximated_1680e2f2-08ea-4594-9571-81bc71606dc8_ExtendedDnS.owl_functional.owl,34488998,20525267,55014265
7e6ea386-35a9-4885-aab1-e74e1d2511fb_Restaurant.owl_functional.owl,16724320,1450935,18175255
approximated_124ef3b2-ef86-4a8d-840c-1b02a91041e2_index.php_functional.owl,19834418,3393864,23228282
approximated_40c6e9b2-7b63-43e9-b3ee-707a42e804d0_Nougat.ttl_functional.owl,15621652,3853752,19475404
approximated_11ecc1e7-f350-4c63-92cd-e6a27f1f68a4_Patio.ttl_functional.owl,9334171,3629287,12963458
approximated_ab6d4c4d-66d2-422f-8e7a-6ed0280c0b76_ian_cheese.rdf_functional.owl,16847509,3750406,20597915
approximated_c0929547-f830-47e0-b79e-9235bb7a6728_realmAtmo.owl_functional.owl,133074365,211669198,344743563
approximated_1d01a7d1-79cf-41c2-b424-69d227f44d8c_na_sausage.ttl_functional.owl,16276875,3660779,19937654
approximated_3c0c6a73-429e-4195-a1e6-b629f596d351_Boxspring.rdf_functional.owl,8568428,3957586,12526014
approximated_8de57176-3a41-4750-83fe-e7c4f151c35f_BDO.owl_functional.owl,330079567,973595259,1303674826
approximated_1301d093-66ae-480c-b6d3-0920b04b2b83_Kvass.rdf_functional.owl,17807971,3871095,21679066
dba3f924-7913-4470-8536-0fe9a57793ca_ysfunction.obo_functional.owl,14933468,17183964,32117432
approximated_a6dde5c4-9037-4abc-a984-dc03009e5852_Profile.owl_functional.owl,11891907,7729833,19621740
approximated_4b6b78d5-c869-4600-b4ec-44ddece634e0_lief_valve.rdf_functional.owl,15017300,3897122,18914422
approximated_00303.owl_functional.owl,19970069,18873372,38843441
approximated_f7c365f2-8343-4a9d-9b1c-b1c84f5697db_sleedslink.rdf_functional.owl,29083972,51875246,80959218
9015554b-1e25-4c3d-9cb8-99f7ba6c1dc8_plant_trait.obo_functional.owl,32108795,57270459,89379254
approximated_8770ebfa-b229-4ed8-a2f7-eb67e45128cc_NIFOrganism.owl_functional.owl,37362125,40376907,77739032
8552c586-d505-4d5b-9bc4-d9a5fe16883f_Airline.owl_functional.owl,17352789,2201998,19554787
approximated_b8459d8f-8b9e-4d17-877c-5666aaf5370a_ceAnalysis.owl_functional.owl,137790278,217377484,355167762
11bcd0a4-1a0c-4138-a717-b922463c8ae5_rser_functions_functional.owl,13643300,1035806,14679106
approximated_59b007f8-0625-4c51-bd70-c63f7b58ec30_Pixar.rdf_functional.owl,13006756,4034332,17041088
approximated_dbba4bc5-a82f-43f3-be36-411e5805a80d_lex_owl_dl.owl_functional.owl,279474414,644142316,923616730
approximated_79a8a5ff-531f-4b05-aaf0-de8ceb68977e_ecrm.owl_functional.owl,20404200,22506389,42910589
approximated_f3488d00-fae9-46f0-a4e4-2439cb892c37_RXNO_OWL.owl_functional.owl,14097767,14894900,28992667
approximated_5cc5f64b-eb27-4be2-b1bc-981f25f25208_Visiting.owl_functional.owl,57816563,17071477,74888040
approximated_9815995e-52b0-4ca9-b369-7e116b0067f3_mplegraph3.owl_functional.owl,17943553,8276096,26219649
approximated_c3d12510-27dc-42c7-8303-ba2343986121_TADS_functional.owl,26983349,48918158,75901507
approximated_034e892f-5c19-4cca-8858-4bb8a3b8a6d1_sio.owl_functional.owl,45440696,93468938,138909634
ccdedd92-e383-4a16-baa5-847ad1dfccb0_CL_functional.owl,9701965,1814207,11516172
approximated_00427.owl_functional.owl,31663876,42821936,74485812
approximated_0d12d021-c569-4b17-a939-00c4117ccb9b_09protege3.owl_functional.owl,11238290,5498453,16736743
approximated_4503f947-2545-47ca-b436-a52b29efdbd0_ng_machine.ttl_functional.owl,10027605,3635291,13662896
approximated_09a747bc-6003-43b5-8321-3b099302be23__rectifier.rdf_functional.owl,17524220,3824622,21348842
approximated_4f93aad6-2909-497b-a637-d92a3dfbf9a2_odAnalysis.owl_functional.owl,9517554,4596007,14113561
approximated_42aea549-cd03-4658-b46b-948b901c9e60_xsd2owl.owl_functional.owl,14712017,2267968,16979985
approximated_a4a22ba9-0a80-49f4-8bf8-2a2504036f7c_Snow_chains.ttl_functional.owl,14706374,3728995,18435369
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-triggers-constant-classes-value-nominals.ofn_functional.owl,466053442,1026034822,1492088264
approximated_17c314cd-d9d4-467e-8034-313200d06697_modore_128.ttl_functional.owl,12346111,3933236,16279347
approximated_c26f5a93-80af-4209-aade-e1e78119f5e2_phenHydro.owl_functional.owl,139149896,214130128,353280024
approximated_822bcaf6-d83a-4f7e-b53d-d8fafcf2213e_IAO_import.owl_functional.owl,4035595,6043980,10079575
approximated_2f5a69fa-fbc0-4d14-8c69-4981642a4328_logy.0.1.2.owl_functional.owl,10285996,2884677,13170673
approximated_8f8ab8d4-8bda-4c2a-9cfa-43110f74ed61_mergedtbox.owl_functional.owl,86208705481,3.08872E+11,3.9508E+11
349c9bb8-09db-469e-ab4d-b108d579f545_tianBishop.owl_functional.owl,19770495,1479849,21250344
approximated_42beab1d-b1b4-45ed-bf39-34a98d3548ef_envo_xp.owl_functional.owl,161856600,104788078,266644678
